Chembl_id,SMILES,pIC50,MW,LogP,HBD,HBA,TPSA,RotBonds,ArRings,Rings,HeavyAtoms
CHEMBL110034,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCc3cccnc3)nc21,5.301029995663981,412.28000000000014,4.309400000000003,1,6,72.7,4,4,4,28
CHEMBL113023,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1C,6.6020599913279625,441.31800000000015,5.3629200000000035,1,6,69.03999999999999,4,4,4,30
CHEMBL417420,Brc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)nc23)c1,8.537602002101044,444.3370000000004,3.0601000000000003,2,8,88.09,7,3,4,28
CHEMBL304414,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccccc3n2C)c(C(=O)Nc2ccccc2)c2ccccc21,5.0,562.7200000000003,7.9740000000000055,2,6,68.06,7,6,6,40
CHEMBL106232,CN1CCN(CCCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,5.346787486224656,489.4510000000003,4.131900000000003,1,7,66.28999999999999,8,3,4,33
CHEMBL327127,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(CO)c3)nc21,7.045757490560675,427.29100000000017,4.538200000000003,2,6,80.04,4,4,4,29
CHEMBL294475,Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)nc23)c1,9.09151498112135,430.31000000000034,2.67,2,8,88.09,6,3,4,27
CHEMBL266487,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,4.301029995663981,327.3430000000001,3.216400000000001,3,2,77.75,2,4,5,25
CHEMBL293261,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1,6.070581074285707,618.8280000000002,7.946600000000007,4,4,89.78,13,6,6,44
CHEMBL53310,CNc1ncc2ncnc(Nc3ccccc3)c2n1,7.886056647693163,252.28100000000003,2.2051,2,6,75.62,3,3,3,19
CHEMBL267019,O=C1NC(=O)c2cc(Nc3ccc(O)cc3)c(Nc3ccc(O)cc3)cc21,5.6020599913279625,361.3570000000001,3.4686000000000003,5,6,110.69000000000001,4,3,4,27
CHEMBL285063,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.154901959985745,369.22200000000004,4.260400000000002,2,4,66.91,4,3,3,23
CHEMBL136404,C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.30102999566398,384.2370000000001,4.045500000000002,2,5,79.8,4,3,3,24
CHEMBL113356,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCc3ccccc3)nc21,4.301029995663981,411.29200000000014,4.914400000000003,1,5,59.81,4,4,4,28
CHEMBL291979,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(C#N)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(C#N)ccc21,4.266802734893431,612.7400000000001,7.717360000000005,2,8,115.63999999999999,7,6,6,44
CHEMBL62843,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccc(O)c3n2C)c(C(=O)Nc2ccccc2)c2cccc(O)c21,4.0,594.7180000000003,7.3852000000000055,4,8,108.52000000000001,7,6,6,42
CHEMBL63009,CN1C(=S)C(C)(C(=O)Nc2ccccc2)c2ccccc21,4.0,296.39500000000004,3.3602000000000016,1,2,32.34,2,2,3,21
CHEMBL267941,CN(c1ccccc1)c1cc2c(cc1N(C)c1ccccc1)C(=O)NC2=O,4.301029995663981,357.41300000000007,4.106000000000003,1,4,52.65,4,3,4,27
CHEMBL334697,C=CC(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.769551078621726,384.2370000000001,3.679700000000002,1,5,71.01,4,3,3,24
CHEMBL434827,CCN(CC)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.136677139879543,526.4390000000001,3.8737000000000013,3,7,112.14,11,3,3,34
CHEMBL292287,Cc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(C)cccc3n1C)n2C,4.0,590.7740000000001,8.590840000000002,2,6,68.06,7,6,6,42
CHEMBL64430,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc([N+](=O)[O-])ccc3n2C)c(C(=O)Nc2ccccc2)c2cc([N+](=O)[O-])ccc21,5.301029995663981,652.7140000000003,7.790400000000005,2,10,154.34,9,6,6,46
CHEMBL64068,CC(=O)Oc1ccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4ccc(OC(C)=O)cc4n3C)n(C)c2c1,4.0,678.7919999999999,7.8246000000000056,2,10,120.66000000000003,9,6,6,48
CHEMBL62067,CN1C(=S)C(C(=O)Nc2ccccc2)c2cc(Cl)ccc21,4.0,316.81300000000005,3.839500000000002,1,2,32.34,2,2,3,21
CHEMBL64814,CSc1c(C(=O)Nc2ccccc2)c2ccccc2n1C,4.0,296.3950000000001,4.1525000000000025,1,3,34.03,3,3,3,21
CHEMBL137082,C=CC(=O)N(CCCN1CCOCC1)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.568636235841012,497.39700000000005,3.7722000000000024,1,7,83.48,8,3,4,32
CHEMBL299347,CN(C)c1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,4.301029995663981,349.22100000000006,3.3683000000000023,0,5,51.02,2,3,3,23
CHEMBL324926,COc1cc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc(OC)c1,6.481486060122113,457.3170000000002,5.063100000000004,1,7,78.27,5,4,4,31
CHEMBL53311,Clc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,7.086186147616283,336.58000000000004,3.579300000000001,1,5,63.59,2,3,3,19
CHEMBL62176,CN1C(=S)C(C(=O)Nc2ccccc2)c2ccccc21,6.0,282.36800000000005,3.1861000000000015,1,2,32.34,2,2,3,20
CHEMBL130694,O=C(O)c1cc(/N=C/c2ccccc2O)ccc1O,4.698970004336019,257.245,2.546600000000001,3,4,90.12,3,2,2,19
CHEMBL423159,COC(=O)c1cc(NCc2cccc(O)c2)ccc1O,4.6777807052660805,273.28800000000007,2.4965000000000006,3,5,78.79,4,2,2,20
CHEMBL109759,CC(C)Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.301029995663981,363.2480000000001,4.122600000000003,1,5,59.81,3,3,3,24
CHEMBL299622,CNc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,9.119186407719209,331.177,2.967600000000001,2,6,75.62,3,3,3,20
CHEMBL138363,C=C(C)C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.795880017344075,384.2370000000001,4.045500000000002,2,5,79.8,4,3,3,24
CHEMBL93464,C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.259637310505756,383.2490000000001,4.650500000000003,2,4,66.91,4,3,3,24
CHEMBL53831,Nc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,8.823908740944319,317.15000000000003,2.5081000000000007,2,6,89.61,2,3,3,19
CHEMBL299881,Cc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)nc23)c1,8.638272163982407,365.44100000000026,2.2159199999999997,2,8,88.09,6,3,4,27
CHEMBL50027,Clc1ncc2ncnc(Nc3ccccc3)c2n1,5.5934598195660445,257.684,2.8168000000000006,1,5,63.59,2,3,3,18
CHEMBL31965,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,7.130768280269024,485.9470000000004,4.391500000000003,2,7,88.61,9,3,4,34
CHEMBL344486,CCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.568636235841012,441.2850000000001,4.193700000000002,2,6,93.21000000000001,6,3,3,28
CHEMBL138940,O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,9.214670164989233,513.9610000000004,2.894100000000001,3,8,121.37,9,3,4,36
CHEMBL321193,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(O)c3)nc21,6.823908740944319,413.2640000000001,4.751500000000003,2,6,80.04,3,4,4,28
CHEMBL419022,CCOC(=O)CCCc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,6.154901959985743,511.4090000000003,5.931700000000005,1,7,86.11,8,4,4,35
CHEMBL53426,Brc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)nc23)c1,9.602059991327964,411.26700000000017,3.3035999999999994,3,7,104.30000000000001,6,4,4,26
CHEMBL53711,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.585026652029182,344.216,3.5969000000000015,1,5,53.94,3,3,3,21
CHEMBL344177,O=C(/C=C/Cl)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.161150909262744,404.6550000000001,4.2219000000000015,2,5,79.8,4,3,3,24
CHEMBL136178,CC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.920818753952375,411.25900000000007,4.2196000000000025,2,5,83.98,5,3,3,26
CHEMBL136511,C=CS(=O)(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.853871964321762,405.2770000000001,4.0211000000000015,2,5,83.98,5,3,3,24
CHEMBL416307,Cc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)nc23)c1,8.522878745280337,346.398,2.84952,3,7,104.30000000000001,6,4,4,26
CHEMBL64165,Cc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(C)c4n3C)n(C)c12,4.0,590.774,8.590840000000002,2,6,68.06,7,6,6,42
CHEMBL130116,O=C(O)c1cccc(/N=C/c2cc(O)ccc2O)c1,4.698970004336019,257.245,2.5465999999999998,3,4,90.12,3,2,2,19
CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,6.0,270.24,2.576800000000001,3,5,90.9,1,3,3,20
CHEMBL136102,CN(C)CCCNC(=O)/C=C/C(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.838631997765026,512.412,3.117800000000001,2,7,103.35000000000001,9,3,3,33
CHEMBL336264,C=CS(=O)(=O)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.366531544420411,391.25000000000006,3.448100000000002,1,6,84.84,4,3,3,23
CHEMBL104153,COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,6.657577319177793,427.2910000000001,5.054500000000003,1,6,69.03999999999999,4,4,4,29
CHEMBL53156,CNc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,8.508638306165727,330.1890000000001,3.5726000000000013,2,5,62.730000000000004,3,3,3,20
CHEMBL95774,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCCCN1CCOCC1,7.096910013008056,509.96900000000045,4.868180000000005,2,7,99.51,9,3,4,36
CHEMBL130893,COC(=O)c1ccc(/N=C/c2cc(O)ccc2O)cc1O,5.0,287.271,2.3406000000000007,3,6,99.35000000000001,3,2,2,21
CHEMBL129907,O=C(O)c1cccc(NCc2cc(O)ccc2O)c1,4.698970004336019,259.26099999999997,2.4081,4,4,89.79,4,2,2,19
CHEMBL131653,COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,5.045757490560675,289.28700000000003,2.2021,4,6,99.02000000000001,4,2,2,21
CHEMBL268868,O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,6.522878745280337,329.35900000000004,4.057400000000001,3,4,70.23,4,3,4,25
CHEMBL7352,COc1ccc(Nc2cc3c(cc2Nc2ccc(OC)cc2)C(=O)NC3=O)cc1,4.301029995663981,389.4110000000001,4.074600000000001,3,6,88.69,6,3,4,29
CHEMBL7775,CN(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O,5.060480747381382,343.3860000000001,4.081700000000002,2,4,61.440000000000005,4,3,4,26
CHEMBL8222,COC(=O)c1cc(Nc2ccccc2)c(Nc2ccccc2)cc1C(=O)OC,4.0,376.41200000000015,4.747000000000003,2,6,76.66000000000001,6,3,3,28
CHEMBL60200,Cc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(C)ccc3n1C)n2C,4.0,590.7740000000001,8.590840000000002,2,6,68.06,7,6,6,42
CHEMBL61119,CC(=O)Oc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(OC(C)=O)ccc3n1C)n2C,5.275724130399211,678.792,7.824600000000006,2,10,120.66000000000003,9,6,6,48
CHEMBL64231,Cn1c(SSCc2ccccc2)c(C(=O)Nc2ccccc2)c2ccccc21,4.0,404.5600000000002,6.371100000000004,1,4,34.03,6,4,4,28
CHEMBL335440,O=S(=O)(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.029188389127482,409.2650000000001,2.2969,2,7,105.07000000000001,5,3,3,24
CHEMBL50647,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CC(=O)O)cc3)nc21,6.657577319177793,455.3010000000002,4.673000000000004,2,6,97.11,5,4,4,31
CHEMBL320705,COc1ccccc1Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,7.180456064458132,427.2910000000001,5.054500000000003,1,6,69.03999999999999,4,4,4,29
CHEMBL51228,Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)nc23)c1,8.638272163982407,425.2940000000002,3.6246,2,8,93.44,7,4,4,27
CHEMBL130117,COC(=O)c1cc(/N=C/c2ccc(O)cc2)ccc1O,5.0,271.272,2.635000000000001,2,5,79.12,3,2,2,20
CHEMBL129930,COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1OC,5.022276394711152,303.3140000000001,2.5051000000000005,3,6,88.02000000000001,5,2,2,22
CHEMBL48172,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCCN3CCOCC3)nc21,5.301029995663981,448.3540000000004,3.4365000000000014,1,7,72.28,6,3,4,30
CHEMBL113863,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCCCCC(=O)O)nc21,6.0,435.3110000000003,4.359200000000002,2,6,97.11,8,3,3,29
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,5.838631997765025,393.4430000000002,3.405100000000002,1,7,74.73000000000002,10,3,3,29
CHEMBL62699,CN1C(=S)C(C(=O)Nc2ccccc2)c2cccnc21,4.0,283.35600000000005,2.581100000000001,1,3,45.230000000000004,2,2,3,20
CHEMBL92086,C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.920818753952375,383.249,4.650500000000003,2,4,66.91,4,3,3,24
CHEMBL109631,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(C(=O)O)c3)nc21,6.721246399047171,441.27400000000017,4.744100000000002,2,6,97.11,4,4,4,30
CHEMBL52015,CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.075720713938118,343.228,4.201900000000003,1,4,41.050000000000004,3,3,3,21
CHEMBL53796,CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1,8.017728766960431,344.216,3.5969000000000015,1,5,53.940000000000005,3,3,3,21
CHEMBL51853,Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.886056647693165,316.16200000000003,3.113100000000001,2,5,76.72,2,3,3,19
CHEMBL294205,COc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC)cccc3n1C)n2C,4.0,622.772,7.9912000000000045,2,8,86.52000000000001,9,6,6,44
CHEMBL293913,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccc(O)cc3n2C)c(C(=O)Nc2ccccc2)c2ccc(O)cc21,4.356547323513812,594.7180000000003,7.3852000000000055,4,8,108.52000000000001,7,6,6,42
CHEMBL133283,COC(=O)c1ccc(NCc2cc(O)ccc2O)cc1O,5.0,289.28700000000003,2.2021,4,6,99.02000000000001,4,2,2,21
CHEMBL7914,Cc1ccc(Nc2cc3c(cc2Nc2ccc(C)cc2)C(=O)NC3=O)cc1,5.6020599913279625,357.4130000000001,4.674240000000003,3,4,70.22999999999999,4,3,4,27
CHEMBL7929,O=C1NC(=O)c2cc(Nc3ccc(-c4ccccc4)cc3)c(Nc3ccc(-c4ccccc4)cc3)cc21,4.301029995663981,481.5550000000002,7.391400000000005,3,4,70.23,6,5,6,37
CHEMBL334801,CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.958607314841775,498.3850000000001,3.0935000000000006,3,7,112.14,9,3,3,32
CHEMBL111618,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCO)nc21,5.301029995663981,365.22000000000014,2.7065000000000006,2,6,80.04,4,3,3,24
CHEMBL325589,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccnc3)nc21,6.292429823902063,398.2530000000001,4.440900000000003,1,6,72.7,3,4,4,27
CHEMBL99024,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,5.982966660701219,470.9320000000004,4.752280000000004,1,7,79.64,8,3,4,33
CHEMBL59812,CC(=O)Oc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC(C)=O)cccc3n1C)n2C,4.698970004336019,678.792,7.824600000000006,2,10,120.66000000000003,9,6,6,48
CHEMBL130337,COC(=O)c1cc(NCc2ccc(O)cc2)ccc1O,5.0,273.28800000000007,2.4965000000000006,3,5,78.79,4,2,2,20
CHEMBL434828,O=C(/C=C/c1ccccc1)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.040958607678906,446.3080000000001,5.182800000000003,2,5,79.8,5,4,4,29
CHEMBL49596,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21,5.251811972993799,321.1670000000001,2.8845,1,5,73.8,1,3,3,21
CHEMBL50519,COc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,8.366531544420413,331.17300000000006,3.539500000000002,1,5,59.93000000000001,3,3,3,20
CHEMBL63455,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(F)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(F)ccc21,4.0,598.7000000000003,8.252200000000002,2,6,68.06,7,6,6,42
CHEMBL293250,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(O)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(O)ccc21,4.392544976785332,594.7180000000003,7.3852000000000055,4,8,108.52000000000001,7,6,6,42
CHEMBL62701,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccnc3n2C)c(C(=O)Nc2ccccc2)c2cccnc21,4.651695136951839,564.6960000000003,6.764000000000005,2,8,93.84,7,6,6,40
CHEMBL51659,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.040958607678906,370.21000000000004,3.655400000000002,2,5,79.8,4,3,3,23
CHEMBL135142,O=C(/C=C/C(F)(F)F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.756961951313706,437.21900000000016,5.192900000000002,2,4,66.91,4,3,3,27
CHEMBL343722,C=C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.795880017344075,381.23300000000006,4.415500000000002,2,4,66.91,4,3,3,24
CHEMBL448154,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,6.309803919971486,412.2800000000001,4.923800000000003,1,6,72.7,4,4,4,28
CHEMBL303127,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccc(Cl)cc3n2C)c(C(=O)Nc2ccccc2)c2ccc(Cl)cc21,4.0,631.6100000000001,9.280799999999996,2,6,68.06,7,6,6,42
CHEMBL50470,CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.853871964321762,434.37100000000015,4.446100000000003,1,6,63.050000000000004,8,3,3,29
CHEMBL104244,CN1CCN(CCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,6.6777807052660805,475.42400000000026,3.7418000000000013,1,7,66.28999999999999,7,3,4,32
CHEMBL53777,CN(C)c1ncc2ncnc(Nc3cccc(Br)c3)c2n1,9.022276394711152,345.20400000000006,2.9919000000000002,1,6,66.83000000000001,3,3,3,21
CHEMBL293889,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Cl)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Cl)ccc21,5.366531544420414,631.6100000000001,9.280799999999996,2,6,68.06,7,6,6,42
CHEMBL61278,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(C(F)(F)F)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(C(F)(F)F)ccc21,4.0,698.7140000000003,10.011599999999993,2,6,68.06,7,6,6,48
CHEMBL267869,N#Cc1ccc(Nc2cc3c(cc2Nc2ccc(C#N)cc2)C(=O)NC3=O)cc1,4.0,379.3790000000001,3.800760000000002,3,6,117.81,4,3,4,29
CHEMBL140561,CN(C)CCCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.619788758288394,498.38100000000014,4.125500000000002,2,7,96.45,9,3,3,32
CHEMBL345077,C=C[S+]([O-])c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.337242168318426,375.25100000000003,3.782000000000002,1,5,73.75999999999999,4,3,3,22
CHEMBL107472,CNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.1249387366083,335.1940000000001,3.344000000000001,1,5,59.81,2,3,3,22
CHEMBL326041,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCc3ccccn3)nc21,5.301029995663981,412.28000000000014,4.309400000000003,1,6,72.7,4,4,4,28
CHEMBL111247,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(Cl)cc3)nc21,5.301029995663981,431.71000000000015,5.699300000000003,1,5,59.81,3,4,4,28
CHEMBL139044,C=C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.958607314841775,396.24800000000005,4.2116000000000025,2,5,79.8,5,3,3,25
CHEMBL139095,C=CS(=O)(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.119186407719209,406.2650000000001,3.416100000000001,2,6,96.87,5,3,3,24
CHEMBL113070,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CCCC(=O)O)cc3)nc21,7.096910013008056,483.3550000000003,5.453200000000004,2,6,97.11,7,4,4,33
CHEMBL104779,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,6.040958607678906,398.2530000000001,4.440900000000003,1,6,72.7,3,4,4,27
CHEMBL64781,Cn1c(SSc2ccccc2)c(C(=O)Nc2ccccc2)c2ccccc21,4.0,390.53300000000013,6.230000000000004,1,4,34.03,5,4,4,27
CHEMBL319620,O=C(O)c1cc(NCc2cc(O)ccc2O)ccc1O,4.036212172654444,275.26000000000005,2.1137,5,5,110.02000000000001,4,2,2,20
CHEMBL266255,O=C1NC(=O)c2cc3c(cc21)N(c1ccccc1)CCN3c1ccccc1,4.0,355.3970000000001,3.860000000000003,1,4,52.650000000000006,2,3,5,27
CHEMBL134371,O=C(O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.431798275933003,413.2310000000001,3.715200000000001,3,5,104.21,5,3,3,26
CHEMBL301612,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21,6.585026652029182,397.2650000000001,5.045900000000003,1,5,59.81,3,4,4,27
CHEMBL50344,CNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.958607314841775,329.2010000000001,4.177600000000002,2,4,49.84,3,3,3,20
CHEMBL293251,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Br)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Br)ccc21,4.943095148663527,720.5120000000002,9.498999999999995,2,6,68.06,7,6,6,42
CHEMBL294341,COc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(OC)ccc3n1C)n2C,4.0,622.772,7.9912000000000045,2,8,86.52000000000001,9,6,6,44
CHEMBL60472,COc1ccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4ccc(OC)cc4n3C)n(C)c2c1,5.443697499232712,622.772,7.991200000000006,2,8,86.52000000000001,9,6,6,44
CHEMBL131407,O=C(O)c1cc(NCc2ccccc2O)ccc1O,4.698970004336019,259.261,2.4081000000000006,4,4,89.79,4,2,2,19
CHEMBL342828,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCn1ccnc1,9.2518119729938,521.3790000000002,3.428600000000001,3,8,126.72000000000001,9,4,4,34
CHEMBL299194,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,5.060480747381382,461.3970000000002,3.351700000000001,1,7,66.28999999999999,6,3,4,31
CHEMBL323699,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCc3ccccn3)nc21,5.301029995663981,426.3070000000002,4.351900000000003,1,6,72.7,5,4,4,29
CHEMBL54067,CN(C)CCNc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,7.455931955649724,388.2730000000001,2.8994,2,7,78.86,6,3,3,24
CHEMBL291359,CC(=O)Oc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC(C)=O)c4n3C)n(C)c12,5.00436480540245,678.7919999999999,7.824600000000006,2,10,120.66000000000003,9,6,6,48
CHEMBL335074,COC(=O)c1cc(/N=C/c2ccccc2O)ccc1O,5.0,271.272,2.635000000000001,2,5,79.12,3,2,2,20
CHEMBL109296,CCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,5.346787486224656,349.22100000000006,3.7341000000000015,1,5,59.81,3,3,3,23
CHEMBL111339,Cc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,6.318758762624412,411.2920000000002,5.354320000000003,1,5,59.81,3,4,4,28
CHEMBL52197,COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.522878745280337,330.18500000000006,4.1445000000000025,1,4,47.040000000000006,3,3,3,20
CHEMBL109525,CCOC(=O)c1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,4.301029995663981,469.32800000000015,5.2226000000000035,1,7,86.11,5,4,4,32
CHEMBL7939,O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,6.154901959985743,365.33900000000006,4.335600000000002,3,4,70.23,4,3,4,27
CHEMBL8163,O=C1NC(=O)c2cc(Nc3ccc(I)cc3)c(Nc3ccc(I)cc3)cc21,4.301029995663981,581.1510000000001,5.266600000000002,3,4,70.23,4,3,4,27
